t,trans_err,rot_err
369.858,9.43932,0.325598
369.878,9.44514,0.336355
369.898,9.45348,0.349036
369.918,9.456,0.35767
369.938,9.46405,0.370327
369.958,9.46571,0.378414
369.978,9.47355,0.389667
369.998,9.47455,0.394833
370.018,9.48244,0.406105
370.038,9.47845,0.407582
370.058,9.48606,0.418792
370.078,9.49401,0.430202
370.098,9.48867,0.431329
370.118,9.49621,0.442519
370.138,9.49454,0.446672
370.158,9.50181,0.457896
370.178,9.49951,0.462541
370.198,9.50663,0.475081
370.218,9.50432,0.478194
370.238,9.51133,0.490671
370.258,9.49068,0.473094
370.278,9.49784,0.485946
370.298,9.486,0.473055
370.318,9.49274,0.485946
370.338,9.48319,0.472445
370.358,9.48157,0.470261
370.378,9.48772,0.482304
370.398,9.47769,0.461741
370.418,9.48367,0.473712
370.438,9.47677,0.456586
370.458,9.47658,0.4548
370.478,9.48267,0.467654
370.498,9.47399,0.449653
370.518,9.47952,0.461683
370.538,9.47165,0.446942
370.558,9.47706,0.459074
370.578,9.4688,0.444994
370.598,9.47392,0.457127
370.618,9.45962,0.433634
370.638,9.46452,0.44582
370.658,9.45638,0.434984
370.678,9.45478,0.436167
370.698,9.45957,0.448443
370.718,9.45097,0.438127
370.738,9.44857,0.438484
370.758,9.44594,0.438893
370.778,9.45016,0.449687
370.798,9.43927,0.440398
370.818,9.44324,0.451434
370.838,9.43204,0.444151
370.858,9.43577,0.455086
370.878,9.41738,0.441575
370.898,9.41394,0.441174
370.918,9.41782,0.452593
370.938,9.40868,0.437805
370.958,9.41203,0.448412
370.978,9.40329,0.427001
370.998,9.39994,0.420411
371.018,9.40295,0.428457
371.038,9.39208,0.410369
371.058,9.39488,0.418392
371.078,9.3839,0.404361
371.098,9.3866,0.412593
371.118,9.37551,0.400286
371.138,9.37807,0.408549
371.158,9.36076,0.389518
371.178,9.36279,0.397321
371.198,9.35193,0.387605
371.218,9.34783,0.387105
371.238,9.34998,0.395287
371.258,9.35242,0.404064
371.278,9.33474,0.384513
371.298,9.33667,0.392704
371.318,9.3251,0.381438
371.338,9.32682,0.389668
371.357,9.32877,0.398008
371.378,9.3106,0.374388
371.398,9.29905,0.360489
371.418,9.2954,0.359053
371.438,9.29721,0.365097
371.458,9.28498,0.353225
371.478,9.28631,0.35882
371.498,9.27499,0.349045
371.518,9.2762,0.354774
371.538,9.26506,0.346369
371.558,9.26618,0.352041
371.578,9.25527,0.341183
371.598,9.25632,0.342897
371.618,9.24575,0.333153
371.638,9.24679,0.33485
371.658,9.23201,0.320982
371.678,9.23275,0.322422
371.698,9.22425,0.315854
371.718,9.22112,0.314299
371.738,9.2224,0.316309
371.758,9.21409,0.311491
371.778,9.2153,0.314874
371.798,9.20767,0.312617
371.818,9.20418,0.31303
371.838,9.20506,0.316224
371.858,9.1971,0.313619
371.878,9.19792,0.316837
371.898,9.1896,0.313891
371.919,9.19065,0.317456
371.938,9.17766,0.310223
371.958,9.17858,0.313599
371.978,9.16976,0.304117
371.998,9.17067,0.303448
372.018,9.16315,0.295339
372.038,9.16062,0.293145
372.058,9.16138,0.292415
372.078,9.15514,0.290835
372.098,9.15593,0.290182
372.118,9.15016,0.289526
372.138,9.15097,0.28887
372.158,9.14486,0.288174
372.178,9.14585,0.287495
372.198,9.13993,0.286801
372.218,9.14095,0.286144
372.238,9.13504,0.285502
372.258,9.13607,0.284785
372.278,9.13017,0.284104
372.298,9.13122,0.283452
372.318,9.12236,0.282873
372.338,9.12324,0.282204
372.358,9.12431,0.281534
372.378,9.11544,0.280229
372.398,9.11635,0.278223
372.418,9.11749,0.276132
372.438,9.10766,0.277156
372.458,9.10862,0.275214
372.478,9.10164,0.276309
372.498,9.09863,0.275707
372.518,9.09987,0.27372
372.538,9.08913,0.275046
372.558,9.09017,0.273103
372.578,9.09149,0.269782
372.598,9.0809,0.269129
372.618,9.08201,0.265799
372.638,9.07455,0.264918
372.658,9.07573,0.261603
372.678,9.0685,0.260053
372.698,9.06977,0.256746
372.718,9.06343,0.25624
372.738,9.06479,0.253049
372.758,9.05686,0.26049
372.778,9.05581,0.261764
372.798,9.05732,0.258631
372.818,9.05372,0.264985
372.838,9.05273,0.266151
372.858,9.05433,0.263013
372.878,9.05113,0.269925
372.898,9.05281,0.266805
372.918,9.04877,0.273449
372.938,9.05052,0.270314
372.958,9.05246,0.267002
372.978,9.0458,0.27351
372.998,9.04765,0.269027
373.018,9.04386,0.272145
373.038,9.04293,0.271664
373.058,9.04509,0.266924
373.078,9.03781,0.274539
373.098,9.03975,0.270246
373.118,9.03597,0.272606
373.138,9.03796,0.268232
373.158,9.04033,0.263553
373.178,9.03356,0.268483
373.198,9.03585,0.263948
373.218,9.03203,0.265527
373.238,9.033,0.262404
373.258,9.03563,0.257685
373.278,9.02962,0.261279
373.298,9.03217,0.256734
373.318,9.02803,0.25887
373.338,9.03067,0.254374
373.358,9.02513,0.258789
373.378,9.02783,0.254302
373.398,9.02221,0.259814
373.418,9.02496,0.255382
373.438,9.01786,0.262789
373.458,9.02068,0.258395
373.478,9.00833,0.269827
373.498,9.01124,0.265422
373.518,9.0033,0.270444
373.538,9.00496,0.267007
373.558,9.00827,0.262249
373.578,8.99398,0.271114
373.598,8.99739,0.26775
373.618,8.9886,0.270784
373.638,8.98557,0.270202
373.658,8.98872,0.266949
373.678,8.97938,0.268852
373.698,8.98259,0.26566
373.718,8.97327,0.267907
373.738,8.97655,0.264717
373.758,8.96153,0.270216
373.778,8.9649,0.265637
373.798,8.95605,0.267159
373.818,8.95365,0.265602
373.838,8.9575,0.260921
373.858,8.94821,0.263082
373.878,8.95217,0.258431
373.898,8.94318,0.260864
373.918,8.94689,0.256392
373.938,8.93821,0.259201
373.958,8.93547,0.258742
373.978,8.93923,0.256986
373.998,8.92409,0.266758
374.018,8.92793,0.264844
374.038,8.92045,0.267669
374.058,8.9193,0.268637
374.078,8.92324,0.266817
374.098,8.91719,0.272195
374.118,8.91555,0.273571
374.138,8.91986,0.271527
374.158,8.91192,0.275967
374.178,8.91594,0.274069
374.198,8.90918,0.277859
374.218,8.91325,0.276001
374.238,8.91765,0.273971
374.258,8.9056,0.280395
374.278,8.90971,0.278491
374.298,8.89777,0.28475
374.318,8.90193,0.282899
374.338,8.89518,0.286528
374.358,8.89905,0.284807
374.378,8.89163,0.288735
374.398,8.89616,0.286679
374.418,8.88927,0.290278
374.438,8.88781,0.291238
374.458,8.89238,0.28926
374.478,8.8848,0.293154
374.498,8.88943,0.29115
374.518,8.88184,0.29502
374.538,8.88653,0.292952
374.558,8.87901,0.29658
374.578,8.88335,0.294693
374.598,8.86918,0.299908
374.618,8.87352,0.298025
374.638,8.87829,0.296006
374.658,8.86294,0.301163
374.678,8.86734,0.299272
374.698,8.85869,0.301035
374.718,8.86312,0.299051
374.738,8.8554,0.29872
374.758,8.85996,0.296692
374.778,8.8529,0.294809
374.798,8.85752,0.292812
374.818,8.84539,0.290812
374.838,8.84968,0.288772
374.858,8.8427,0.286761
374.878,8.84735,0.28474
374.898,8.84069,0.282783
374.918,8.83982,0.280834
374.938,8.84454,0.278821
374.958,8.83737,0.277254
374.978,8.8421,0.275243
374.998,8.84719,0.273215
375.018,8.83386,0.272883
375.038,8.83872,0.270897
375.058,8.83037,0.271167
375.078,8.83519,0.26917
375.098,8.81968,0.272062
375.118,8.82452,0.270116
375.138,8.81531,0.270752
375.158,8.81857,0.268999
375.178,8.82387,0.266976
375.198,8.81047,0.26812
375.218,8.81544,0.266203
375.238,8.80727,0.268738
375.258,8.81227,0.266866
375.278,8.80479,0.270686
375.298,8.80988,0.268813
375.318,8.79462,0.269771
375.338,8.79965,0.267752
375.358,8.79219,0.270635
375.378,8.79154,0.271795
375.398,8.79092,0.272291
375.418,8.79642,0.270264
375.438,8.78789,0.27387
375.458,8.79306,0.271969
375.478,8.78427,0.274907
375.498,8.78945,0.273009
375.518,8.78093,0.275004
375.538,8.78617,0.273076
375.558,8.77072,0.278355
375.578,8.77559,0.276673
375.598,8.76707,0.279583
375.618,8.76589,0.279157
375.638,8.77127,0.277155
375.658,8.77704,0.275101
375.678,8.76353,0.274405
375.698,8.76895,0.272391
375.718,8.77472,0.270392
375.738,8.76214,0.268358
375.758,8.76797,0.266353
375.778,8.75513,0.264316
375.798,8.76065,0.262226
375.818,8.75406,0.260208
375.838,8.75371,0.258205
375.858,8.75924,0.25614
375.878,8.75231,0.254139
375.898,8.75794,0.252163
375.918,8.75104,0.250189
375.938,8.75666,0.248163
375.958,8.74977,0.246319
375.978,8.75547,0.244318
375.998,8.74832,0.243153
376.018,8.75403,0.241195
376.038,8.74576,0.241883
376.058,8.75114,0.240008
376.078,8.73604,0.244656
376.098,8.74173,0.242744
376.118,8.73263,0.245015
376.138,8.73116,0.244979
376.158,8.73695,0.243099
376.178,8.74314,0.241086
376.198,8.72663,0.244197
376.218,8.73247,0.242319
376.238,8.72276,0.243132
376.258,8.72863,0.241163
376.278,8.71177,0.242099
376.298,8.71725,0.240204
376.318,8.70789,0.239464
376.338,8.70653,0.238376
376.358,8.71247,0.236428
376.378,8.70274,0.238034
376.398,8.7091,0.236027
376.418,8.70061,0.239587
376.438,8.70703,0.237534
376.458,8.69897,0.241756
376.478,8.70536,0.23973
376.498,8.69691,0.243042
376.518,8.70343,0.241033
376.538,8.69523,0.243485
376.558,8.70181,0.241451
376.578,8.6937,0.244752
376.598,8.69986,0.242916
376.618,8.69246,0.245219
376.638,8.69865,0.243292
376.658,8.6851,0.246469
376.678,8.6913,0.244521
376.698,8.68429,0.245327
376.718,8.68413,0.244446
376.738,8.69044,0.242493
376.758,8.69712,0.240462
376.778,8.68385,0.242263
376.798,8.69018,0.241608
376.818,8.6822,0.241365
376.838,8.68891,0.240664
376.858,8.68083,0.24003
376.878,8.67271,0.239409
376.898,8.67866,0.23882
376.918,8.68542,0.238177
376.938,8.67135,0.237564
376.958,8.67768,0.236904
376.978,8.66796,0.236253
376.998,8.67479,0.235609
377.018,8.66695,0.235213
377.038,8.66583,0.235003
377.058,8.67225,0.234341
377.078,8.66338,0.235193
377.098,8.66971,0.234536
377.118,8.6608,0.235277
377.138,8.6672,0.234634
377.158,8.65816,0.235105
377.178,8.66455,0.234411
377.199,8.64888,0.234586
377.219,8.6553,0.233937
377.239,8.6621,0.233263
377.259,8.64597,0.232686
377.279,8.65246,0.232005
377.299,8.64323,0.231328
377.319,8.64964,0.230623
377.339,8.64052,0.229953
377.359,8.64703,0.22928
377.379,8.65389,0.228637
377.399,8.63696,0.227964
377.419,8.64386,0.227308
377.439,8.62753,0.226863
377.458,8.63371,0.226246
377.479,8.62619,0.226797
377.499,8.62595,0.226921
377.519,8.63248,0.226253
377.539,8.62489,0.226222
377.559,8.62413,0.225702
377.579,8.63107,0.225042
377.599,8.62265,0.224449
377.619,8.62966,0.223787
377.639,8.62125,0.223112
377.659,8.62825,0.222491
377.679,8.61982,0.221788
377.699,8.6122,0.221061
377.719,8.61193,0.220355
377.739,8.61851,0.219687
377.759,8.61091,0.219038
377.779,8.61109,0.217018
377.799,8.61812,0.21501
377.819,8.61009,0.213957
377.839,8.61674,0.211976
377.859,8.60984,0.210826
377.879,8.61652,0.20879
377.899,8.60962,0.207328
377.919,8.61636,0.20531
377.939,8.60384,0.203958
377.959,8.61026,0.201933
377.979,8.61746,0.199905
377.999,8.60418,0.199396
378.019,8.61105,0.197431
378.039,8.60357,0.198274
378.059,8.60264,0.198718
378.079,8.60943,0.196843
378.099,8.60021,0.200293
378.119,8.60711,0.198434
378.139,8.59782,0.20168
378.159,8.60473,0.199796
378.179,8.59539,0.202909
378.199,8.60227,0.201032
378.219,8.5855,0.205959
378.239,8.59241,0.204094
378.259,8.59984,0.202063
378.279,8.58293,0.206436
378.299,8.58999,0.204502
378.319,8.58046,0.206668
378.339,8.58745,0.204734
378.359,8.57779,0.206816
378.379,8.58484,0.204947
378.399,8.57524,0.207116
378.419,8.58222,0.205237
378.439,8.5726,0.20764
378.459,8.57513,0.206978
378.479,8.56297,0.210567
378.499,8.57015,0.208686
378.519,8.57771,0.206695
378.539,8.56099,0.211722
378.559,8.56815,0.209843
378.579,8.55882,0.214305
378.599,8.56604,0.213795
378.619,8.55661,0.216588
378.639,8.56377,0.215981
378.659,8.55502,0.217081
378.679,8.56228,0.216444
378.699,8.5538,0.217602
378.719,8.56103,0.216962
378.739,8.55251,0.218214
378.759,8.55978,0.21759
378.779,8.54377,0.219731
378.799,8.55112,0.219105
378.819,8.55882,0.218477
378.839,8.54324,0.220408
378.859,8.55055,0.219784
378.879,8.54246,0.220597
378.899,8.5419,0.22056
378.919,8.5492,0.219908
378.939,8.55697,0.219236
378.959,8.54123,0.219816
378.979,8.54857,0.219159
378.999,8.5328,0.219162
379.019,8.54008,0.218507
379.039,8.53147,0.218968
379.059,8.53881,0.218334
379.079,8.54657,0.217656
379.099,8.52989,0.219733
379.119,8.53724,0.219122
379.139,8.52829,0.220351
379.159,8.53571,0.219716
379.179,8.52665,0.222195
379.199,8.53401,0.2229
379.219,8.52483,0.223917
379.239,8.53211,0.224553
379.259,8.51526,0.225224
379.279,8.52218,0.225866
379.299,8.53001,0.226528
379.319,8.51261,0.227163
379.339,8.51995,0.227793
379.359,8.5104,0.228477
379.379,8.51769,0.22913
379.399,8.50863,0.229788
379.419,8.50941,0.230448
379.439,8.51719,0.231098
379.459,8.50585,0.23152
379.479,8.50529,0.231543
379.499,8.5126,0.232192
379.519,8.49605,0.230184
379.539,8.50338,0.23083
379.559,8.51115,0.23152
379.579,8.4872,0.24159
379.599,8.48671,0.254307
379.619,8.47199,0.261107
379.639,8.47162,0.273621
379.659,8.46002,0.269711
379.679,8.45974,0.281923
379.699,8.451,0.267392
379.719,8.45078,0.279336
379.739,8.44361,0.257959
379.759,8.4435,0.269733
379.779,8.43446,0.223586
379.799,8.43445,0.235111
379.819,8.42853,0.207549
379.839,8.42851,0.218956
379.859,8.42295,0.19443
379.879,8.42045,0.18853
379.899,8.42031,0.199025
379.919,8.41503,0.174783
379.939,8.41221,0.167958
379.959,8.41199,0.178454
379.979,8.4048,0.145146
379.999,8.40477,0.156599
380.019,8.39872,0.133413
380.039,8.39857,0.143955
380.059,8.39859,0.155379
380.079,8.39029,0.120776
380.099,8.39014,0.131601
380.119,8.38697,0.124527
380.139,8.38692,0.135662
380.159,8.38665,0.142886
380.179,8.39198,0.130065
380.199,8.39712,0.11761
380.219,8.4025,0.104732
380.239,8.4014,0.108451
380.259,8.40675,0.0961631
380.279,8.40233,0.107804
380.299,8.40259,0.108829
380.319,8.4082,0.096894
380.339,8.40256,0.112754
380.359,8.40234,0.113659
380.379,8.40863,0.100862
380.399,8.40271,0.11209
380.419,8.4092,0.0993518
380.439,8.40351,0.107686
380.459,8.41024,0.0948817
380.481,8.4055,0.0992425
380.499,8.41177,0.0876793
380.519,8.40328,0.0960994
380.539,8.41001,0.0836025
380.559,8.41723,0.0707539
380.579,8.41041,0.0756352
380.6,8.41779,0.0625301
380.619,8.42501,0.0503138
380.639,8.41943,0.0525933
380.659,8.42678,0.0400407
380.679,8.42561,0.0373055
380.699,8.43055,0.0278512
380.719,8.42633,0.0306392
380.739,8.43401,0.0183108
380.759,8.42794,0.0267789
380.779,8.42598,0.0299551
380.799,8.4334,0.0180979
380.819,8.42052,0.0392171
380.839,8.42812,0.0273774
380.859,8.4365,0.0145634
380.879,8.41515,0.0519552
380.899,8.42324,0.0400706
380.919,8.41331,0.0615305
380.939,8.42159,0.0496195
380.959,8.40499,0.0819346
380.979,8.4132,0.0699205
380.999,8.40617,0.0853387
381.019,8.40738,0.0860101
381.039,8.41579,0.0739433
381.059,8.40925,0.0877419
381.079,8.41799,0.0757117
381.099,8.4122,0.088503
381.119,8.42099,0.0764118
381.139,8.41521,0.0892704
381.159,8.424,0.0772019
381.179,8.41884,0.0893856
381.199,8.428,0.0773165
381.219,8.42225,0.0909707
381.239,8.43123,0.0789538
381.259,8.42526,0.0935073
381.279,8.43429,0.0814324
381.299,8.41886,0.11277
381.319,8.42805,0.100856
381.339,8.43763,0.0880948
381.359,8.41884,0.123208
381.379,8.42807,0.111364
381.399,8.41732,0.130827
381.419,8.4266,0.118844
381.439,8.43632,0.106049
381.459,8.41597,0.138651
381.479,8.4254,0.126604
381.499,8.41453,0.144057
381.519,8.42388,0.132104
381.539,8.4039,0.161674
381.559,8.4133,0.149699
381.579,8.40251,0.166794
381.599,8.41189,0.154799
381.619,8.42173,0.141974
381.64,8.40372,0.17127
381.66,8.41323,0.159214
381.68,8.40402,0.176348
381.7,8.41346,0.164328
381.72,8.40445,0.182396
381.74,8.41401,0.170405
381.76,8.40496,0.189541
381.78,8.41436,0.183051
381.8,8.39713,0.220826
381.82,8.40624,0.214832
381.84,8.41617,0.207462
381.86,8.40039,0.232059
381.88,8.40983,0.225238
381.9,8.40133,0.238723
381.92,8.41125,0.231273
381.94,8.40192,0.244075
381.96,8.41139,0.237203
381.98,8.40113,0.25656
382,8.41111,0.256584
382.02,8.40221,0.271446
382.04,8.41212,0.271443
382.06,8.4037,0.276107
382.08,8.41318,0.276091
382.1,8.40599,0.276075
382.12,8.41539,0.276097
382.141,8.40867,0.276109
382.161,8.41816,0.276117
382.181,8.41013,0.280841
382.201,8.42009,0.2856
382.221,8.40453,0.289911
382.241,8.41444,0.294574
382.261,8.40724,0.298752
382.281,8.41677,0.303404
382.301,8.40931,0.307638
382.321,8.41879,0.312339
382.341,8.41169,0.316227
382.361,8.41264,0.320121
382.381,8.42204,0.326116
382.401,8.43195,0.332168
382.421,8.41807,0.329801
382.441,8.42773,0.335553
382.461,8.42219,0.327056
382.481,8.43166,0.332836
382.501,8.42723,0.326611
382.521,8.43684,0.332308
382.541,8.43209,0.325748
382.561,8.44172,0.331414
382.581,8.43011,0.322334
382.601,8.43339,0.324668
382.621,8.44337,0.334758
382.641,8.44064,0.326323
382.661,8.45023,0.33589
382.681,8.44765,0.327429
382.701,8.45082,0.327513
382.721,8.46041,0.337015
382.741,8.45688,0.327064
382.761,8.46654,0.336641
382.781,8.45635,0.331103
382.801,8.46557,0.342197
382.821,8.4511,0.338981
382.841,8.4605,0.350039
382.861,8.44413,0.346573
382.881,8.45406,0.357997
382.901,8.43709,0.352306
382.922,8.42623,0.341161
382.941,8.42721,0.338186
382.961,8.43653,0.348874
382.981,8.44632,0.359005
383.001,8.43226,0.329559
383.021,8.44165,0.339003
383.041,8.43515,0.323208
383.061,8.44438,0.332628
383.081,8.43818,0.318494
383.101,8.44732,0.328058
383.121,8.44097,0.315587
383.141,8.45016,0.325012
383.161,8.4368,0.302933
383.181,8.43593,0.301718
383.201,8.41924,0.278644
383.221,8.41836,0.27747
383.241,8.41836,0.27747
383.261,8.39679,0.25059
383.281,8.39641,0.25016
383.3,8.38314,0.234346
383.321,8.38282,0.233918
383.341,8.37252,0.218058
383.361,8.36979,0.213043
383.381,8.37929,0.212388
383.401,8.37931,0.190249
383.421,8.38896,0.189582
383.441,8.39267,0.178695
383.461,8.40222,0.177903
383.481,8.40538,0.17516
383.501,8.41498,0.174477
383.521,8.4156,0.1743
383.541,8.42519,0.173615
383.561,8.42308,0.174792
383.581,8.41862,0.180183
383.601,8.42011,0.183962
383.621,8.42931,0.186009
383.641,8.43891,0.188056
383.661,8.42257,0.188683
383.681,8.4316,0.190675
383.701,8.42201,0.189629
383.721,8.43111,0.191525
383.741,8.42126,0.190807
383.761,8.43022,0.192717
383.781,8.4398,0.192086
383.801,8.42081,0.188247
383.821,8.43039,0.18754
383.841,8.41238,0.185754
383.861,8.4214,0.185049
383.881,8.41132,0.184406
383.901,8.42097,0.183752
383.921,8.41152,0.18316
383.941,8.42062,0.182507
383.961,8.43024,0.181887
383.981,8.41216,0.183266
384.001,8.42177,0.182568
384.021,8.41307,0.183292
384.041,8.42212,0.182603
384.061,8.40869,0.184095
384.081,8.41836,0.183411
384.101,8.40525,0.185077
384.121,8.41435,0.184457
384.141,8.42392,0.18377
384.161,8.40731,0.18539
384.181,8.40853,0.186055
384.201,8.40876,0.186369
384.221,8.41788,0.186399
384.241,8.4086,0.186402
384.261,8.41816,0.186406
384.281,8.4019,0.186411
384.301,8.41051,0.186401
384.321,8.42014,0.186402
384.341,8.4034,0.186447
384.361,8.41251,0.186432
384.381,8.40429,0.184398
384.401,8.40556,0.182494
384.421,8.41472,0.180486
384.441,8.40709,0.179453
384.461,8.40647,0.178516
384.481,8.41605,0.176499
384.501,8.40799,0.176755
384.521,8.41764,0.174731
384.541,8.40961,0.175371
384.561,8.40202,0.176949
384.581,8.41074,0.179234
384.601,8.40205,0.184039
384.621,8.40247,0.185796
384.641,8.41155,0.187787
384.661,8.40094,0.188279
384.681,8.41002,0.190288
384.701,8.40026,0.191133
384.721,8.39946,0.192732
384.741,8.40842,0.194739
384.761,8.39767,0.196515
384.78,8.39712,0.196515
384.801,8.37619,0.196518
384.821,8.37619,0.196518
384.841,8.35594,0.196518
384.861,8.35594,0.196518
384.881,8.32886,0.196517
384.901,8.32836,0.196517
384.921,8.31066,0.196517
384.941,8.302,0.196517
384.96,8.30153,0.196517
384.981,8.3117,0.191487
385.001,8.29668,0.186756
385.021,8.30589,0.182103
385.041,8.29899,0.177328
385.061,8.30835,0.172524
385.081,8.29569,0.167878
385.101,8.30455,0.163195
385.121,8.31416,0.158472
385.141,8.29818,0.160445
385.161,8.30739,0.155923
385.181,8.29767,0.161725
385.201,8.29725,0.16311
385.221,8.30653,0.160035
385.241,8.29684,0.165545
385.261,8.3061,0.162383
385.281,8.29735,0.167464
385.301,8.30671,0.164287
385.321,8.29866,0.169003
385.341,8.30808,0.165885
385.361,8.29958,0.171077
385.381,8.29096,0.174554
385.401,8.29245,0.174408
385.421,8.3023,0.171019
385.441,8.29275,0.175882
385.461,8.30264,0.172484
385.481,8.29527,0.176388
385.501,8.29645,0.176687
385.521,8.30591,0.173491
385.541,8.2979,0.177775
385.561,8.30734,0.174598
